id,disabled,seq,verify,update_time,create_time,playing_time,is_finished,user_id,video_id,course_id,first_finished_time,started_at,flag,new_course_id,course_video_length,new_started_at,new_started_at_UTC,next_started_at,rest_time
406,0,0,0,2025/3/24 4:31,2024/12/11 0:49,0,1,1004598,24411,1386,2024/12/11 5:01,2024/12/11 4:01,留,,,,,,
419,0,0,0,2025/3/10 4:17,2024/12/11 2:33,0,1,1004598,24418,1384,2024/12/11 6:04,2024/12/11 5:04,留,,,,,,
421,0,0,0,2025/3/10 4:17,2024/12/11 2:36,0,1,1004598,24420,1382,2024/12/11 7:22,2024/12/11 6:22,留,,,,,,
432,0,0,0,2025/3/10 4:18,2024/12/11 4:37,0,1,1004598,24422,1381,2024/12/11 8:22,2024/12/11 7:52,留,,,,,,
435,0,0,0,2025/3/10 4:19,2024/12/11 4:57,0,1,1004598,24424,1380,2024/12/12 1:49,2024/12/12 0:49,留,,,,,,
440,0,0,0,2025/3/24 4:32,2024/12/11 5:46,0,1,1004598,24426,1406,2024/12/12 2:50,2024/12/12 1:50,留,,,,,,
452,0,0,0,2025/3/24 4:33,2024/12/11 6:26,0,1,1004598,24428,1405,2024/12/12 5:01,2024/12/12 4:01,留,,,,,,
453,0,0,0,2025/3/24 4:32,2024/12/11 6:48,0,1,1004598,24432,1403,2024/12/12 6:02,2024/12/12 5:02,留,,,,,,
460,0,0,0,2025/3/10 4:21,2024/12/11 7:36,0,1,1004598,24434,1402,2024/12/12 7:03,2024/12/12 6:03,留,,,,,,
465,0,0,0,2025/3/10 4:21,2024/12/11 8:10,0,1,1004598,24620,1400,2024/12/12 8:32,2024/12/12 7:32,留,,,,,,
494,0,0,0,2025/3/25 4:46,2024/12/11 9:03,0,1,1004598,24440,1398,2024/12/13 1:03,2024/12/13 0:03,留,,,,,,
495,0,0,0,2025/3/25 4:46,2024/12/11 9:35,0,1,1004598,24442,1396,2024/12/13 2:10,2024/12/13 1:10,留,,,,,,
499,0,0,0,2025/3/10 4:22,2024/12/11 10:11,0,1,1004598,24444,1395,2024/12/13 5:02,2024/12/13 4:02,留,,,,,,
501,0,0,0,2025/3/10 4:23,2024/12/11 10:30,0,1,1004598,24446,1417,2024/12/13 5:45,2024/12/13 5:15,留,,,,,,
502,0,0,0,2025/3/25 4:52,2024/12/11 10:50,0,1,1004598,24450,1415,2024/12/13 6:50,2024/12/13 5:50,留,,,,,,
507,0,0,0,2025/3/25 4:53,2024/12/11 11:18,0,1,1004598,24452,1414,2024/12/13 8:00,2024/12/13 7:00,留,,,,,,
517,0,0,0,2025/3/25 4:48,2024/12/11 12:02,0,1,1004598,24456,1412,2024/12/16 1:18,2024/12/16 0:18,留,,,,,,
521,0,0,0,2025/5/14 6:59,2024/12/11 12:37,0,1,1004598,24458,1410,2024/12/16 1:55,2024/12/16 1:25,留,,,,,,
711,0,0,0,2025/3/25 4:49,2024/12/12 2:13,0,1,1004598,24462,1409,2024/12/16 2:59,2024/12/16 2:29,留,,,,,,
753,0,0,0,2025/3/10 4:49,2024/12/12 2:51,0,1,1004598,24466,1383,2024/12/16 5:15,2024/12/16 4:15,留,,,,,,
754,0,0,0,2025/3/10 4:50,2024/12/12 3:18,0,1,1004598,24448,1385,2024/12/16 6:35,2024/12/16 5:34,留,,,,,,
755,0,0,0,2025/3/10 4:50,2024/12/12 3:51,0,1,1004598,24454,1388,2024/12/16 7:53,2024/12/16 6:53,留,,,,,,
772,0,0,0,2025/3/10 4:51,2024/12/12 5:13,0,1,1004598,24460,1391,2024/12/17 1:57,2024/12/17 0:57,留,,,,,,
777,0,0,0,2025/3/24 4:37,2024/12/12 5:35,0,1,1004598,24464,1407,2024/12/17 2:58,2024/12/17 1:58,留,,,,,,
780,0,0,0,2025/3/24 4:37,2024/12/12 6:07,0,1,1004598,24470,1408,2024/12/17 5:01,2024/12/17 4:01,留,,,,,,
788,0,0,0,2025/3/10 4:52,2024/12/12 6:46,0,1,1004598,24472,1411,2024/12/17 6:04,2024/12/17 5:03,留,,,,,,
803,0,0,0,2025/3/10 4:52,2024/12/12 8:50,0,1,1004598,24474,1413,2024/12/17 7:20,2024/12/17 6:20,留,,,,,,
808,0,0,0,2025/3/10 4:52,2024/12/12 9:33,0,1,1004598,24476,1416,2024/12/17 8:40,2024/12/17 7:40,留,,,,,,
809,0,0,0,2025/3/10 4:53,2024/12/12 9:51,0,1,1004598,24572,1418,2024/12/18 1:00,2024/12/18 0:00,留,,,,,,
814,0,0,0,2025/3/10 4:53,2024/12/12 10:42,0,1,1004598,24576,1419,2024/12/18 2:11,2024/12/18 1:10,留,,,,,,
819,0,0,0,2025/3/24 4:39,2024/12/12 11:16,0,1,1004598,24578,1420,2024/12/18 2:50,2024/12/18 2:20,留,,,,,,
821,0,0,0,2025/3/24 4:40,2024/12/12 11:44,0,1,1004598,24580,1421,2024/12/18 5:01,2024/12/18 4:01,留,,,,,,
828,0,0,0,2025/3/24 4:40,2024/12/12 12:07,0,1,1004598,24582,1422,2024/12/18 6:05,2024/12/18 5:05,留,,,,,,
831,0,0,0,2025/3/10 6:34,2024/12/12 12:28,3643.241225,1,1004598,24584,1423,2024/12/18 7:15,2024/12/18 6:14,留,,,,,,
841,0,0,0,2025/3/10 6:35,2024/12/12 13:00,0,1,1004598,24586,1424,2024/12/18 8:39,2024/12/18 7:39,留,,,,,,
933,0,0,0,2025/3/24 4:41,2024/12/13 10:10,0,1,1004598,24592,1425,2024/12/19 1:54,2024/12/19 0:54,留,,,,,,
936,0,0,0,2025/3/10 6:35,2024/12/13 10:59,0,1,1004598,24594,1426,2024/12/19 4:44,2024/12/19 4:13,留,,,,,,
940,0,0,0,2025/3/10 6:36,2024/12/13 11:54,0,1,1004598,24596,1427,2024/12/19 5:25,2024/12/19 4:55,留,,,,,,
961,0,0,0,2025/3/10 6:37,2024/12/13 12:54,0,1,1004598,24602,1428,2024/12/19 6:46,2024/12/19 5:46,留,,,,,,
965,0,0,0,2025/3/10 6:38,2024/12/13 13:10,0,1,1004598,24604,1429,2024/12/19 7:44,2024/12/19 7:14,留,,,,,,
1005,0,0,0,2025/3/10 6:38,2024/12/13 17:37,0,1,1004598,24606,1430,2024/12/19 9:00,2024/12/19 7:59,留,,,,,,
1006,0,0,0,2025/3/24 4:41,2024/12/13 19:48,0,1,1004598,24622,1431,2024/12/20 1:12,2024/12/20 0:12,留,,,,,,
1007,0,0,0,2025/3/24 4:42,2024/12/13 21:21,0,1,1004598,24624,1432,2024/12/20 2:02,2024/12/20 1:32,留,,,,,,
1008,0,0,0,2025/3/10 6:39,2024/12/14 0:38,0,1,1004598,24626,1433,2024/12/20 4:45,2024/12/20 4:15,留,,,,,,
1010,0,0,0,2025/3/10 6:40,2024/12/14 1:00,0,1,1004598,24628,1434,2024/12/20 5:41,2024/12/20 5:11,留,,,,,,
1018,0,0,0,2025/3/10 6:40,2024/12/14 4:06,0,1,1004598,24630,1370,2024/12/20 7:06,2024/12/20 6:06,留,,,,,,
1021,0,0,0,2025/3/10 6:41,2024/12/14 4:36,0,1,1004598,24632,1372,2024/12/20 8:29,2024/12/20 7:28,留,,,,,,
1025,0,0,0,2025/3/24 4:42,2024/12/14 7:12,0,1,1004598,24636,1373,2024/12/23 1:30,2024/12/23 0:30,留,,,,,,
1114,0,0,0,2025/3/24 4:43,2024/12/16 9:33,0,1,1004598,24482,1374,2024/12/23 2:42,2024/12/23 1:42,留,,,,,,
1129,0,0,0,2025/3/10 6:42,2024/12/16 12:16,0,1,1004598,24486,1375,2024/12/23 5:40,2024/12/23 5:10,留,,,,,,
1130,0,0,0,2025/3/10 6:42,2024/12/16 12:17,0,1,1004598,24488,1376,2024/12/23 6:29,2024/12/23 5:59,留,,,,,,
1135,0,0,0,2025/3/10 6:42,2024/12/16 18:28,0,1,1004598,24492,1378,2024/12/23 7:43,2024/12/23 6:43,留,,,,,,
1136,0,0,0,2025/3/24 4:43,2024/12/16 18:32,0,1,1004598,24494,1379,2024/12/24 1:29,2024/12/24 0:29,留,,,,,,
1138,0,0,0,2025/3/10 6:43,2024/12/16 18:39,0,1,1004598,24496,1389,2024/12/24 5:52,2024/12/24 4:52,留,,,,,,
1139,0,0,0,2025/3/10 6:44,2024/12/16 18:40,0,1,1004598,24506,1393,2024/12/24 7:22,2024/12/24 6:22,留,,,,,,
1140,0,0,0,2025/3/10 6:44,2024/12/16 18:43,0,1,1004598,24510,1394,2024/12/24 8:47,2024/12/24 7:47,留,,,,,,
1141,0,0,0,2025/3/25 4:50,2024/12/16 19:12,0,1,1004598,24512,1397,2024/12/25 1:06,2024/12/25 0:06,留,,,,,,
1142,0,0,0,2025/3/25 4:51,2024/12/16 20:07,0,1,1004598,24514,1399,2024/12/25 2:20,2024/12/25 1:20,留,,,,,,
1144,0,0,0,2025/3/10 6:45,2024/12/16 20:25,0,1,1004598,24516,1401,2025/1/6 1:22,2025/1/6 0:22,留,,,,,,
1145,0,0,0,2025/3/10 6:45,2024/12/16 21:11,0,1,1004598,24532,1404,2025/1/6 2:49,2025/1/6 1:49,留,,,,,,
11904,0,0,0,2025/3/25 4:44,2025/3/12 0:58,1802.638254,1,1004598,26978,1367,2024/12/10 2:25,2024/12/10 1:55,留,,,,,,
11914,0,0,0,2025/4/8 0:14,2025/3/12 1:51,1813.621315,1,1004598,26774,1291,2025/2/10 0:39,2025/2/10 0:09,留,,,,,,
11916,0,0,0,2025/4/8 0:15,2025/3/12 1:53,2526.08059,1,1004598,26772,1290,2025/2/10 1:25,2025/2/10 0:43,留,,,,,,
11917,0,0,0,2025/4/8 0:15,2025/3/12 1:56,2540.569864,1,1004598,26768,1288,2025/2/10 2:12,2025/2/10 1:30,留,,,,,,
11918,0,0,0,2025/4/8 0:16,2025/3/12 1:57,1801.407596,1,1004598,26764,1286,2025/2/10 2:45,2025/2/10 2:15,留,,,,,,
11934,0,0,0,2025/4/8 0:17,2025/3/12 2:28,1803.985011,1,1004598,26762,1285,2025/2/10 4:43,2025/2/10 4:13,留,,,,,,
11935,0,0,0,2025/4/8 0:17,2025/3/12 2:29,2160.644218,1,1004598,26760,1284,2025/2/10 5:22,2025/2/10 4:46,留,,,,,,
11936,0,0,0,2025/4/8 0:17,2025/3/12 2:31,2169.421383,1,1004598,26758,1283,2025/2/10 6:01,2025/2/10 5:25,留,,,,,,
11937,0,0,0,2025/4/8 0:18,2025/3/12 2:33,2882.507574,1,1004598,26756,1282,2025/3/10 6:52,2025/2/10 6:04,留,,,,,,
11943,0,0,0,2025/4/8 0:19,2025/3/12 2:56,1440.011519,1,1004598,26750,1279,2025/2/10 7:19,2025/2/10 6:55,留,,,,,,
11951,0,0,0,2025/4/8 0:19,2025/3/12 3:51,1803.822472,1,1004598,26736,1272,2025/2/10 7:50,2025/2/10 7:20,留,,,,,,
11963,0,0,0,2025/4/8 0:19,2025/3/12 4:25,2174.622653,1,1004598,26734,1271,2025/2/10 8:31,2025/2/10 7:55,留,,,,,,
11964,0,0,0,2025/4/8 0:53,2025/3/12 4:30,3611.476259,1,1004598,26732,1270,2025/2/12 1:02,2025/2/12 0:02,留,,,,,,
11966,0,0,0,2025/4/8 0:54,2025/3/12 4:36,3612.172857,1,1004598,26724,1266,2025/2/12 2:05,2025/2/12 1:05,留,,,,,,
11967,0,0,0,2025/4/8 0:54,2025/3/12 4:38,3604.34771,1,1004598,26826,1317,2025/2/12 5:03,2025/2/12 4:03,留,,,,,,
11971,0,0,0,2025/4/8 0:54,2025/3/12 4:41,3604.18517,1,1004598,26824,1316,2025/2/12 6:05,2025/2/12 5:05,留,,,,,,
11973,0,0,0,2025/4/8 0:54,2025/3/12 4:45,0,1,1004598,26820,1314,2025/2/12 7:07,2025/2/12 6:07,留,,,,,,
11975,0,0,0,2025/4/8 0:57,2025/3/12 4:47,0,1,1004598,26816,1312,2025/2/12 8:11,2025/2/12 7:11,留,,,,,,
11976,0,0,0,2025/4/8 0:55,2025/3/12 5:01,3603.720771,1,1004598,26812,1310,2025/2/13 1:03,2025/2/13 0:02,留,,,,,,
11978,0,0,0,2025/4/8 0:55,2025/3/12 5:13,3600.214558,1,1004598,26810,1309,2025/2/13 2:05,2025/2/13 1:05,留,,,,,,
12135,0,0,0,2025/4/8 0:55,2025/3/14 0:41,1806.516009,1,1004598,26804,1306,2025/2/13 2:36,2025/2/13 2:06,留,,,,,,
12485,0,0,0,2025/4/8 0:56,2025/3/18 3:06,3612.010318,1,1004598,26794,1301,2025/2/13 5:04,2025/2/13 4:04,留,,,,,,
12488,0,0,0,2025/4/8 0:58,2025/3/18 3:22,1800.478798,1,1004598,26788,1298,2025/2/13 5:35,2025/2/13 5:05,留,,,,,,
12489,0,0,0,2025/4/8 0:59,2025/3/18 3:25,2882.136054,1,1004598,26852,1330,2025/2/13 6:26,2025/2/13 5:38,留,,,,,,
12490,0,0,0,2025/4/8 0:59,2025/3/18 3:27,0,1,1004598,26850,1329,2025/2/13 7:18,2025/2/13 6:30,留,,,,,,
12491,0,0,0,2025/4/8 0:59,2025/3/18 3:35,2174.738753,1,1004598,26848,1328,2025/2/13 7:56,2025/2/13 7:20,留,,,,,,
12492,0,0,0,2025/4/8 1:00,2025/3/18 3:40,2160.342358,1,1004598,26846,1327,2025/2/13 8:36,2025/2/13 8:00,留,,,,,,
12493,0,0,0,2025/4/8 1:00,2025/3/18 3:42,0,1,1004598,26844,1326,2025/2/14 0:39,2025/2/14 0:03,留,,,,,,
12494,0,0,0,2025/4/8 1:01,2025/3/18 3:49,0,1,1004598,26842,1325,2025/2/14 1:23,2025/2/14 0:41,留,,,,,,
12495,0,0,0,2025/4/8 1:01,2025/3/18 3:53,1809.046984,1,1004598,26840,1324,2025/2/14 1:55,2025/2/14 1:25,留,,,,,,
12496,0,0,0,2025/4/8 1:01,2025/3/18 3:59,2880.069479,1,1004598,26838,1323,2025/2/14 2:48,2025/2/14 2:00,留,,,,,,
12554,0,0,0,2025/4/8 1:01,2025/3/18 4:49,2910.743107,1,1004598,26836,1322,2025/2/14 4:51,2025/2/14 4:03,留,,,,,,
12558,0,0,0,2025/4/8 1:02,2025/3/18 4:52,2904.311157,1,1004598,26834,1321,2025/2/14 5:43,2025/2/14 4:55,留,,,,,,
12562,0,0,0,2025/4/8 1:02,2025/3/18 4:56,2888.846644,1,1004598,26832,1320,2025/2/14 6:33,2025/2/14 5:45,留,,,,,,
12564,0,0,0,2025/4/8 1:03,2025/3/18 5:02,2167.354807,1,1004598,26830,1319,2025/2/14 7:11,2025/2/14 6:35,留,,,,,,
12568,0,0,0,2025/4/8 1:03,2025/3/18 5:12,2880.603537,1,1004598,26828,1318,2025/2/14 8:03,2025/2/14 7:15,留,,,,,,
12572,0,0,0,2025/4/8 1:03,2025/3/18 5:23,3602.606213,1,1004598,26872,1340,2025/2/17 1:02,2025/2/17 0:02,留,,,,,,
12579,0,0,0,2025/4/8 1:03,2025/3/18 5:33,3600.168118,1,1004598,26870,1339,2025/2/17 2:05,2025/2/17 1:05,留,,,,,,
12583,0,0,0,2025/4/8 1:04,2025/3/18 5:38,2161.967755,1,1004598,26868,1338,2025/2/17 2:44,2025/2/17 2:08,留,,,,,,
12589,0,0,0,2025/4/8 1:04,2025/3/18 5:49,2161.085397,1,1004598,26866,1337,2025/2/17 4:39,2025/2/17 4:03,留,,,,,,
12591,0,0,0,2025/4/8 1:04,2025/3/18 5:52,2571.243469,1,1004598,26864,1336,2025/2/17 5:22,2025/2/17 4:40,留,,,,,,
12593,0,0,0,2025/4/8 1:05,2025/3/18 6:00,2520.600658,1,1004598,26862,1335,2025/2/17 6:07,2025/2/17 5:25,留,,,,,,
12594,0,0,0,2025/4/8 1:05,2025/3/18 6:05,2886.408549,1,1004598,26860,1334,2025/2/17 6:58,2025/2/17 6:10,留,,,,,,
12596,0,0,0,2025/4/8 1:05,2025/3/18 6:16,2162.942993,1,1004598,26858,1333,2025/2/17 7:36,2025/2/17 7:00,留,,,,,,
12604,0,0,0,2025/4/8 1:05,2025/3/18 6:28,2891.586599,1,1004598,26856,1332,2025/2/17 8:28,2025/2/17 7:40,留,,,,,,
12617,0,0,0,2025/4/8 1:06,2025/3/18 6:40,2907.67805,1,1004598,26854,1331,2025/2/18 0:53,2025/2/18 0:05,留,,,,,,
12628,0,0,0,2025/4/8 1:06,2025/3/18 7:04,3601.004036,1,1004598,26442,1128,2025/2/18 1:55,2025/2/18 0:55,留,,,,,,
12629,0,0,0,2025/4/8 1:06,2025/3/18 7:08,2162.316054,1,1004598,26444,1129,2025/2/18 2:36,2025/2/18 2:00,留,,,,,,
12631,0,0,0,2025/4/8 1:07,2025/3/18 7:11,2161.642676,1,1004598,26446,1130,2025/2/18 4:39,2025/2/18 4:03,留,,,,,,
12634,0,0,0,2025/4/8 1:07,2025/3/18 7:14,2161.480136,1,1004598,26448,1131,2025/2/18 5:17,2025/2/18 4:41,留,,,,,,
12641,0,0,0,2025/4/8 1:16,2025/3/18 7:30,2528.541905,1,1004598,26450,1132,2025/2/18 6:02,2025/2/18 5:20,留,,,,,,
12644,0,0,0,2025/4/8 1:16,2025/3/18 7:34,2882.971973,1,1004598,26452,1133,2025/2/18 6:53,2025/2/18 6:05,留,,,,,,
12661,0,0,0,2025/4/8 1:16,2025/3/18 7:40,0,1,1004598,26476,1145,2025/2/18 7:43,2025/2/18 6:55,留,,,,,,
12671,0,0,0,2025/4/8 1:17,2025/3/18 7:47,2881.346576,1,1004598,26454,1134,2025/2/18 8:33,2025/2/18 7:45,留,,,,,,
12678,0,0,0,2025/4/8 1:43,2025/3/18 7:54,3601.004036,1,1004598,26478,1146,2025/2/19 1:03,2025/2/19 0:03,留,,,,,,
12681,0,0,0,2025/4/8 2:20,2025/3/18 7:58,3601.213016,1,1004598,26480,1147,2025/2/19 2:05,2025/2/19 1:05,留,,,,,,
12891,0,0,0,2025/4/8 1:47,2025/3/19 7:30,3600.771837,1,1004598,26500,1157,2025/2/19 5:03,2025/2/19 4:03,留,,,,,,
12899,0,0,0,2025/4/8 1:50,2025/3/19 7:34,3600.446757,1,1004598,26502,1158,2025/2/19 6:05,2025/2/19 5:05,留,,,,,,
12931,0,0,0,2025/4/8 1:50,2025/3/19 7:42,0,1,1004598,26504,1159,2025/2/19 7:10,2025/2/19 6:10,留,,,,,,
12957,0,0,0,2025/4/8 1:51,2025/3/19 7:48,3603.418912,1,1004598,26506,1160,2025/2/19 8:15,2025/2/19 7:15,留,,,,,,
12960,0,0,0,2025/4/8 1:51,2025/3/19 7:57,3600.609297,1,1004598,26508,1161,2025/2/20 1:02,2025/2/20 0:02,留,,,,,,
13099,0,0,0,2025/4/8 2:14,2025/3/21 7:09,2882.345034,1,1004598,26512,1162,2025/2/20 1:53,2025/2/20 1:05,留,,,,,,
13100,0,0,0,2025/4/8 2:14,2025/3/21 7:18,3604.06907,1,1004598,26518,1163,2025/2/20 2:55,2025/2/20 1:55,留,,,,,,
13103,0,0,0,2025/4/8 2:14,2025/3/21 7:23,3600.284218,1,1004598,26520,1164,2025/2/20 5:02,2025/2/20 4:02,留,,,,,,
13111,0,0,0,2025/4/8 2:15,2025/3/21 7:36,0,1,1004598,26522,1165,2025/2/20 5:41,2025/2/20 5:05,留,,,,,,
13113,0,0,0,2025/4/8 2:16,2025/3/21 7:43,0,1,1004598,26524,1166,2025/2/20 6:45,2025/2/20 5:45,留,,,,,,
13117,0,0,0,2025/4/8 2:16,2025/3/21 7:58,2893.351315,1,1004598,26782,1295,2025/2/20 7:38,2025/2/20 6:50,留,,,,,,
13288,0,0,0,2025/4/8 2:16,2025/3/25 2:46,2892.352857,1,1004598,26786,1297,2025/2/20 8:28,2025/2/20 7:40,留,,,,,,
13301,0,0,0,2025/4/8 2:17,2025/3/25 2:53,0,1,1004598,26792,1300,2025/2/21 1:04,2025/2/21 0:04,留,,,,,,
13341,0,0,0,2025/4/8 2:17,2025/3/25 3:08,2520.948957,1,1004598,26798,1303,2025/2/21 1:47,2025/2/21 1:05,留,,,,,,
13352,0,0,0,2025/4/8 2:17,2025/3/25 3:18,0,1,1004598,26800,1304,2025/2/21 2:20,2025/2/21 1:50,留,,,,,,
13362,0,0,0,2025/4/8 2:17,2025/3/25 3:25,2884.62059,1,1004598,26808,1308,2025/2/21 5:07,2025/2/21 4:19,留,,,,,,
13363,0,0,0,2025/4/8 2:18,2025/3/25 3:35,0,1,1004598,26528,1168,2025/2/21 6:10,2025/2/21 5:10,留,,,,,,
13364,0,0,0,2025/4/8 2:18,2025/3/25 3:43,3600.911157,1,1004598,26530,1169,2025/2/21 7:15,2025/2/21 6:15,留,,,,,,
13365,0,0,0,2025/4/8 2:18,2025/3/25 3:48,0,1,1004598,26534,1171,2025/2/21 7:36,2025/2/21 6:36,留,,,,,,
13368,0,0,0,2025/4/8 2:18,2025/3/25 3:56,3625.152835,1,1004598,26538,1173,2025/2/21 8:40,2025/2/21 7:40,留,,,,,,
13372,0,0,0,2025/4/8 2:19,2025/3/25 4:11,0,1,1004598,26542,1175,2025/2/25 1:21,2025/2/25 0:21,留,,,,,,
16162,0,0,0,2025/7/28 2:01,2025/6/12 4:04,1806.516009,1,1004598,28239,1986,2025/6/12 1:40,2025/6/12 1:10,留,,,,,,
16167,0,0,0,2025/7/28 2:03,2025/6/12 4:16,0,1,1004598,28241,1987,2025/6/12 4:51,2025/6/12 4:21,留,,,,,,
16172,0,0,0,2025/7/28 2:04,2025/6/12 4:43,1806.817869,1,1004598,28243,1988,2025/6/12 5:29,2025/6/12 4:59,留,,,,,,
16183,0,0,0,2025/7/28 2:04,2025/6/12 5:35,1802.986553,1,1004598,28245,1989,2025/6/12 6:04,2025/6/12 5:34,留,,,,,,
16191,0,0,0,2025/7/28 2:05,2025/6/12 6:19,1801.268277,1,1004598,28247,1990,2025/6/12 6:39,2025/6/12 6:09,留,,,,,,
16198,0,0,0,2025/7/28 2:06,2025/6/12 6:49,1813.853515,1,1004598,28249,1991,2025/6/12 7:19,2025/6/12 6:48,留,,,,,,
16200,0,0,0,2025/7/28 2:06,2025/6/12 6:58,1812.367438,1,1004598,28251,1992,2025/6/12 7:56,2025/6/12 7:26,留,,,,,,
16202,0,0,0,2025/7/28 2:07,2025/6/12 7:03,1818.404649,1,1004598,28253,1993,2025/6/13 0:45,2025/6/13 0:15,留,,,,,,
16204,0,0,0,2025/7/28 2:07,2025/6/12 7:15,1820.633764,1,1004598,28255,1994,2025/6/13 1:20,2025/6/13 0:50,留,,,,,,
16206,0,0,0,2025/7/28 2:08,2025/6/12 7:19,1822.5378,1,1004598,28257,1995,2025/6/13 2:00,2025/6/13 1:29,留,,,,,,
16211,0,0,0,2025/7/28 2:08,2025/6/12 7:58,1802.243515,1,1004598,28259,1996,2025/6/13 5:28,2025/6/13 4:58,留,,,,,,
16226,0,0,0,2025/7/28 2:08,2025/6/13 1:54,1802.220295,1,1004598,28265,1999,2025/6/13 6:06,2025/6/13 5:36,留,,,,,,
16232,0,0,0,2025/7/28 2:09,2025/6/13 4:15,1805.471111,1,1004598,28283,2008,2025/6/13 6:45,2025/6/13 6:15,留,,,,,,
16254,0,0,0,2025/7/28 2:09,2025/6/13 5:51,1802.150635,1,1004598,28287,2010,2025/6/13 7:21,2025/6/13 6:51,留,,,,,,
16261,0,0,0,2025/7/28 2:10,2025/6/13 6:35,1827.344331,1,1004598,28349,2041,2025/6/13 7:57,2025/6/13 7:27,留,,,,,,
16266,0,0,0,2025/7/28 2:10,2025/6/13 6:57,1805.471111,1,1004598,28297,2015,2025/6/16 0:44,2025/6/16 0:14,留,,,,,,
16343,0,0,0,2025/7/28 2:11,2025/6/16 7:45,1801.337937,1,1004598,28305,2019,2025/6/16 1:19,2025/6/16 0:49,留,,,,,,
16345,0,0,0,2025/7/28 2:11,2025/6/16 7:48,1805.146009,1,1004598,28307,2020,2025/6/16 1:58,2025/6/16 1:28,留,,,,,,
16347,0,0,0,2025/7/28 2:12,2025/6/17 0:16,1838.675692,1,1004598,28309,2021,2025/6/16 4:42,2025/6/16 4:12,留,,,,,,
16355,0,0,0,2025/7/28 2:12,2025/6/17 1:51,1811.25288,1,1004598,28311,2022,2025/6/16 5:20,2025/6/16 4:50,留,,,,,,
16441,0,0,0,2025/7/28 2:13,2025/6/18 6:17,1843.737664,1,1004598,28313,2023,2025/6/16 5:58,2025/6/16 5:27,留,,,,,,
16444,0,0,0,2025/7/28 2:13,2025/6/18 6:23,1833.845941,1,1004598,28315,2024,2025/6/16 6:39,2025/6/16 6:08,留,,,,,,
16445,0,0,0,2025/7/28 2:14,2025/6/18 6:28,1833.636961,1,1004598,28319,2026,2025/6/16 7:15,2025/6/16 6:45,留,,,,,,
16448,0,0,0,2025/7/28 2:14,2025/6/18 6:35,1801.314717,1,1004598,28321,2027,2025/6/16 7:51,2025/6/16 7:21,留,,,,,,
16449,0,0,0,2025/7/28 2:14,2025/6/18 6:42,1801.616576,1,1004598,28323,2028,2025/6/17 4:57,2025/6/17 4:27,留,,,,,,
16450,0,0,0,2025/7/28 2:15,2025/6/18 6:46,1854.651066,1,1004598,28325,2029,2025/6/17 5:34,2025/6/17 5:04,留,,,,,,
16458,0,0,0,2025/7/28 5:17,2025/6/18 7:18,1808.002086,1,1004598,28329,2031,2025/6/17 6:12,2025/6/17 5:41,留,,,,,,
16461,0,0,0,2025/7/28 2:16,2025/6/18 7:23,1846.01322,1,1004598,28333,2033,2025/6/17 6:52,2025/6/17 6:22,留,,,,,,
16463,0,0,0,2025/7/28 2:16,2025/6/18 7:38,1806.12127,1,1004598,28335,2034,2025/6/17 7:28,2025/6/17 6:58,留,,,,,,
16464,0,0,0,2025/7/28 2:17,2025/6/18 7:43,1804.983469,1,1004598,28359,2046,2025/6/18 0:57,2025/6/18 0:27,留,,,,,,
16486,0,0,0,2025/7/28 4:55,2025/6/19 4:22,1822.073401,1,1004598,28345,2039,2025/6/18 1:35,2025/6/18 1:05,留,,,,,,
16495,0,0,0,2025/7/28 2:18,2025/6/19 5:03,1823.234399,1,1004598,28347,2040,2025/6/18 5:08,2025/6/18 4:38,留,,,,,,
21349,0,0,0,2025/8/21 1:45,2025/8/4 5:30,0,1,1004598,28371,2052,2025/8/14 1:46,2025/8/21 1:45,,2052,0:30:36,2025/8/5 0:21,2025/8/5 9:21,2025/8/5 9:51,4
21899,0,0,0,2025/8/21 1:46,2025/8/14 1:48,1801.547007,1,1004598,28373,2053,2025/8/14 2:18,2025/8/21 1:46,,2053,0:30:02,2025/8/5 0:54,2025/8/5 9:54,2025/8/5 10:24,3
21906,0,0,0,2025/8/21 1:46,2025/8/14 2:18,1839.488005,1,1004598,28375,2054,2025/8/14 2:49,2025/8/21 1:46,,2054,0:30:39,2025/8/5 1:28,2025/8/5 10:28,2025/8/5 10:59,4
21910,0,0,0,2025/8/21 1:46,2025/8/14 4:02,1803.403991,1,1004598,28377,2055,2025/8/14 4:32,2025/8/21 1:46,,2055,0:30:03,2025/8/5 4:10,2025/8/5 13:10,2025/8/5 13:40,4
21950,0,0,0,2025/8/21 1:47,2025/8/14 7:00,1811.02,1,1004598,28379,2056,2025/8/14 7:31,2025/8/21 1:47,,2056,0:30:11,2025/8/5 4:45,2025/8/5 13:45,2025/8/5 14:15,5
21960,0,0,0,2025/8/21 1:47,2025/8/14 7:46,1806.840998,1,1004598,28381,2057,2025/8/14 8:16,2025/8/21 1:47,,2057,0:30:07,2025/8/5 5:20,2025/8/5 14:20,2025/8/5 14:50,5
21967,0,0,0,2025/8/21 1:48,2025/8/14 8:23,1855.58,1,1004598,28383,2058,2025/8/14 8:53,2025/8/21 1:48,,2058,0:30:56,2025/8/5 5:55,2025/8/5 14:55,2025/8/5 15:26,5
